CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.13	Insufficient number of amino acids in MSA (6.8%)
CCGPMC025c_JNA_AS_CCGP06_S248_L002_R.bin.2	Insufficient number of amino acids in MSA (8.1%)
CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.10	Insufficient number of amino acids in MSA (8.7%)
CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.5	Insufficient number of amino acids in MSA (1.7%)
CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.11	Insufficient number of amino acids in MSA (8.7%)
CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.10	Insufficient number of amino acids in MSA (1.4%)
CCGPMC025c_JNA_AS_CCGP65_S284_L002_R.bin.7	Insufficient number of amino acids in MSA (7.4%)
CCGPMC024d_JNA_AS_CCGP133_S120_L001_R.bin.1	Insufficient number of amino acids in MSA (5.7%)
CCGPMC024d_JNA_AS_CCGP112_S141_L001_R.bin.4	Insufficient number of amino acids in MSA (8.9%)
CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.13	Insufficient number of amino acids in MSA (5.9%)
CCGPMC024d_JNA_AS_CCGP134_S119_L001_R.bin.10	Insufficient number of amino acids in MSA (7.9%)
CCGPMC024d_JNA_AS_CCGP130_S123_L001_R.bin.8	Insufficient number of amino acids in MSA (7.4%)
CCGPMC025c_JNA_AS_CCGP76_S273_L002_R.bin.4	Insufficient number of amino acids in MSA (6.1%)
CCGPMC024d_JNA_AS_CCGP105_S148_L001_R.bin.8	Insufficient number of amino acids in MSA (4.9%)
CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.8	Insufficient number of amino acids in MSA (7.5%)
CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.6	Insufficient number of amino acids in MSA (1.5%)
CCGPMC025c_JNA_AS_CCGP45_S305_L002_R.bin.4	Insufficient number of amino acids in MSA (2.9%)
CCGPMC025c_JNA_AS_CCGP64_S285_L002_R.bin.5	Insufficient number of amino acids in MSA (5.4%)
CCGPMC025c_JNA_AS_CCGP22_S233_L002_R.bin.2	Insufficient number of amino acids in MSA (8.7%)
CCGPMC024d_JNA_AS_CCGP99_S154_L001_R.bin.10	Insufficient number of amino acids in MSA (7.0%)
CCGPMC025c_JNA_AS_CCGP05_S249_L002_R.bin.6	Insufficient number of amino acids in MSA (2.3%)
CCGPMC024d_JNA_AS_CCGP136_S117_L001_R.bin.4	Insufficient number of amino acids in MSA (4.8%)
CCGPMC025c_JNA_AS_CCGP10_S244_L002_R.bin.7	Insufficient number of amino acids in MSA (6.0%)
CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.23	Insufficient number of amino acids in MSA (2.2%)
CCGPMC024d_JNA_AS_CCGP124_S129_L001_R.bin.2	Insufficient number of amino acids in MSA (9.2%)
CCGPMC025c_JNA_AS_CCGP10_S244_L002_R.bin.1	Insufficient number of amino acids in MSA (5.5%)
CCGPMC025c_JNA_AS_CCGP94_S255_L002_R.bin.3	Insufficient number of amino acids in MSA (2.5%)
CCGPMC025c_JNA_AS_CCGP67_S282_L002_R.bin.3	Insufficient number of amino acids in MSA (7.4%)
CCGPMC025c_JNA_AS_CCGP24_S230_L002_R.bin.7	Insufficient number of amino acids in MSA (8.5%)
CCGPMC025c_JNA_AS_CCGP85_S264_L002_R.bin.13	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP126_S127_L001_R.bin.3	Insufficient number of amino acids in MSA (6.4%)
CCGPMC025c_JNA_AS_CCGP02_S252_L002_R.bin.7	Insufficient number of amino acids in MSA (8.5%)
CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.5	Insufficient number of amino acids in MSA (4.8%)
CCGPMC025c_JNA_AS_CCGP81_S268_L002_R.bin.2	Insufficient number of amino acids in MSA (5.0%)
CCGPMC025c_JNA_AS_CCGP14_S240_L002_R.bin.4	Insufficient number of amino acids in MSA (8.4%)
CCGPMC024d_JNA_AS_CCGP106_S147_L001_R.bin.4	Insufficient number of amino acids in MSA (2.0%)
CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.15	Insufficient number of amino acids in MSA (2.5%)
CCGPMC024d_JNA_AS_CCGP124_S129_L001_R.bin.6	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP70_S279_L002_R.bin.10	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP19_S235_L002_R.bin.8	Insufficient number of amino acids in MSA (1.2%)
CCGPMC025c_JNA_AS_CCGP22_S233_L002_R.bin.4	Insufficient number of amino acids in MSA (2.0%)
CCGPMC024d_JNA_AS_CCGP109_S144_L001_R.bin.9	Insufficient number of amino acids in MSA (2.0%)
CCGPMC024d_JNA_AS_CCGP135_S118_L001_R.bin.5	Insufficient number of amino acids in MSA (4.1%)
CCGPMC025c_JNA_AS_CCGP25_S229_L002_R.bin.3	Insufficient number of amino acids in MSA (8.3%)
CCGPMC025c_JNA_AS_CCGP50_S300_L002_R.bin.1	Insufficient number of amino acids in MSA (0.9%)
CCGPMC025c_JNA_AS_CCGP66_S283_L002_R.bin.5	Insufficient number of amino acids in MSA (2.3%)
CCGPMC025c_JNA_AS_CCGP51_S299_L002_R.bin.2	Insufficient number of amino acids in MSA (3.9%)
CCGPMC025c_JNA_AS_CCGP53_S297_L002_R.bin.3	Insufficient number of amino acids in MSA (0.9%)
CCGPMC025c_JNA_AS_CCGP16_S238_L002_R.bin.3	Insufficient number of amino acids in MSA (6.2%)
CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.3	Insufficient number of amino acids in MSA (5.7%)
CCGPMC024d_JNA_AS_CCGP125_S128_L001_R.bin.10	Insufficient number of amino acids in MSA (9.3%)
CCGPMC024d_JNA_AS_CCGP125_S128_L001_R.bin.5	Insufficient number of amino acids in MSA (9.4%)
CCGPMC025c_JNA_AS_CCGP84_S265_L002_R.bin.7	Insufficient number of amino acids in MSA (5.8%)
CCGPMC024d_JNA_AS_CCGP125_S128_L001_R.bin.8	Insufficient number of amino acids in MSA (8.3%)
CCGPMC025c_JNA_AS_CCGP83_S266_L002_R.bin.9	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP110_S143_L001_R.bin.4	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP124_S129_L001_R.bin.1	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP24_S230_L002_R.bin.1	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP106_S147_L001_R.bin.8	Insufficient number of amino acids in MSA (2.0%)
CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.1	Insufficient number of amino acids in MSA (1.9%)
CCGPMC025c_JNA_AS_CCGP47_S303_L002_R.bin.4	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP60_S289_L002_R.bin.2	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP17_S237_L002_R.bin.11	Insufficient number of amino acids in MSA (2.0%)
CCGPMC024d_JNA_AS_CCGP129_S124_L001_R.bin.2	Insufficient number of amino acids in MSA (9.0%)
CCGPMC024d_JNA_AS_CCGP135_S118_L001_R.bin.10	Insufficient number of amino acids in MSA (2.8%)
CCGPMC024d_JNA_AS_CCGP106_S147_L001_R.bin.7	Insufficient number of amino acids in MSA (5.6%)
CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.14	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP122_S131_L001_R.bin.8	Insufficient number of amino acids in MSA (1.9%)
CCGPMC025c_JNA_AS_CCGP01_S253_L002_R.bin.1	Insufficient number of amino acids in MSA (8.2%)
CCGPMC025c_JNA_AS_CCGP66_S283_L002_R.bin.1	Insufficient number of amino acids in MSA (9.7%)
CCGPMC025c_JNA_AS_CCGP55B_S294_L002_R.bin.5	Insufficient number of amino acids in MSA (9.0%)
CCGPMC025c_JNA_AS_CCGP27_S227_L002_R.bin.2	Insufficient number of amino acids in MSA (8.9%)
CCGPMC025c_JNA_AS_CCGP67_S282_L002_R.bin.16	Insufficient number of amino acids in MSA (9.7%)
CCGPMC025c_JNA_AS_CCGP05_S249_L002_R.bin.1	Insufficient number of amino acids in MSA (9.7%)
CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.2	Insufficient number of amino acids in MSA (9.2%)
CCGPMC025c_JNA_AS_CCGP00_S254_L002_R.bin.9	Insufficient number of amino acids in MSA (9.9%)
CCGPMC025c_JNA_AS_CCGP03_S251_L002_R.bin.10	Insufficient number of amino acids in MSA (8.5%)
CCGPMC025c_JNA_AS_CCGP11_S243_L002_R.bin.9	Insufficient number of amino acids in MSA (7.2%)
CCGPMC025c_JNA_AS_CCGP36_S218_L002_R.bin.9	Insufficient number of amino acids in MSA (4.8%)
CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.14	Insufficient number of amino acids in MSA (9.7%)
CCGPMC024d_JNA_AS_CCGP97_S156_L001_R.bin.7	Insufficient number of amino acids in MSA (5.1%)
CCGPMC025c_JNA_AS_CCGP32_S222_L002_R.bin.3	Insufficient number of amino acids in MSA (9.0%)
CCGPMC025c_JNA_AS_CCGP26_S228_L002_R.bin.1	Insufficient number of amino acids in MSA (9.7%)
CCGPMC025c_JNA_AS_CCGP64_S285_L002_R.bin.2	Insufficient number of amino acids in MSA (5.8%)
CCGPMC025c_JNA_AS_CCGP42_S308_L002_R.bin.3	Insufficient number of amino acids in MSA (9.0%)
CCGPMC025c_JNA_AS_CCGP74_S275_L002_R.bin.6	Insufficient number of amino acids in MSA (5.7%)
CCGPMC025c_JNA_AS_CCGP55A_S295_L002_R.bin.2	Insufficient number of amino acids in MSA (8.1%)
CCGPMC025c_JNA_AS_CCGP53_S297_L002_R.bin.1	Insufficient number of amino acids in MSA (9.7%)
CCGPMC025c_JNA_AS_CCGP46_S304_L002_R.bin.4	Insufficient number of amino acids in MSA (9.2%)
CCGPMC025c_JNA_AS_CCGP52_S298_L002_R.bin.7	Insufficient number of amino acids in MSA (8.8%)
CCGPMC025c_JNA_AS_CCGP56_S293_L002_R.bin.3	Insufficient number of amino acids in MSA (9.7%)
CCGPMC025c_JNA_AS_CCGP42_S308_L002_R.bin.9	Insufficient number of amino acids in MSA (7.5%)
CCGPMC024d_JNA_AS_CCGP135_S118_L001_R.bin.7	Insufficient number of amino acids in MSA (7.2%)
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.6	Insufficient number of amino acids in MSA (7.9%)
CCGPMC025c_JNA_AS_CCGP19_S235_L002_R.bin.6	Insufficient number of amino acids in MSA (9.5%)
CCGPMC025c_JNA_AS_CCGP40_S310_L002_R.bin.1	Insufficient number of amino acids in MSA (9.2%)
CCGPMC025c_JNA_AS_CCGP39_S311_L002_R.bin.8	Insufficient number of amino acids in MSA (8.7%)
CCGPMC024d_JNA_AS_CCGP128_S125_L001_R.bin.9	Insufficient number of amino acids in MSA (0.6%)
CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.15	Insufficient number of amino acids in MSA (4.0%)
CCGPMC024d_JNA_AS_CCGP108_S145_L001_R.bin.4	Insufficient number of amino acids in MSA (8.8%)
CCGPMC025c_JNA_AS_CCGP09_S245_L002_R.bin.4	Insufficient number of amino acids in MSA (4.4%)
CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.13	Insufficient number of amino acids in MSA (3.8%)
CCGPMC025c_JNA_AS_CCGP89_S260_L002_R.bin.20	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP134_S119_L001_R.bin.11	Insufficient number of amino acids in MSA (6.6%)
CCGPMC025c_JNA_AS_CCGP35_S219_L002_R.bin.2	Insufficient number of amino acids in MSA (6.1%)
CCGPMC025c_JNA_AS_CCGP25_S229_L002_R.bin.5	Insufficient number of amino acids in MSA (8.5%)
CCGPMC025c_JNA_AS_CCGP65_S284_L002_R.bin.3	Insufficient number of amino acids in MSA (7.4%)
CCGPMC024d_JNA_AS_CCGP134_S119_L001_R.bin.9	Insufficient number of amino acids in MSA (7.6%)
CCGPMC025c_JNA_AS_CCGP14_S240_L002_R.bin.7	Insufficient number of amino acids in MSA (1.2%)
CCGPMC025c_JNA_AS_CCGP12_S242_L002_R.bin.2	Insufficient number of amino acids in MSA (3.9%)
CCGPMC025c_JNA_AS_CCGP65_S284_L002_R.bin.1	Insufficient number of amino acids in MSA (0.4%)
CCGPMC025c_JNA_AS_CCGP49_S301_L002_R.bin.6	Insufficient number of amino acids in MSA (2.4%)
CCGPMC025c_JNA_AS_CCGP71_S278_L002_R.bin.7	Insufficient number of amino acids in MSA (2.7%)
CCGPMC024d_JNA_AS_CCGP139_S114_L001_R.bin.2	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.2	Insufficient number of amino acids in MSA (1.0%)
CCGPMC025c_JNA_AS_CCGP33_S221_L002_R.bin.4	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.14	Insufficient number of amino acids in MSA (7.1%)
CCGPMC025c_JNA_AS_CCGP45_S305_L002_R.bin.3	Insufficient number of amino acids in MSA (2.3%)
CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.11	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP74_S275_L002_R.bin.8	Insufficient number of amino acids in MSA (2.5%)
CCGPMC024d_JNA_AS_CCGP121_S132_L001_R.bin.10	Insufficient number of amino acids in MSA (1.0%)
CCGPMC025c_JNA_AS_CCGP40_S310_L002_R.bin.5	Insufficient number of amino acids in MSA (0.6%)
CCGPMC025c_JNA_AS_CCGP37_S217_L002_R.bin.8	Insufficient number of amino acids in MSA (1.3%)
CCGPMC025c_JNA_AS_CCGP47_S303_L002_R.bin.6	Insufficient number of amino acids in MSA (8.1%)
CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.6	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.10	Insufficient number of amino acids in MSA (1.2%)
CCGPMC024d_JNA_AS_CCGP137_S116_L001_R.bin.11	Insufficient number of amino acids in MSA (9.0%)
CCGPMC025c_JNA_AS_CCGP73_S276_L002_R.bin.4	Insufficient number of amino acids in MSA (7.1%)
CCGPMC024d_JNA_AS_CCGP137_S116_L001_R.bin.7	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP113_S140_L001_R.bin.8	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP19_S235_L002_R.bin.3	Insufficient number of amino acids in MSA (6.8%)
CCGPMC025c_JNA_AS_CCGP63_S286_L002_R.bin.1	Insufficient number of amino acids in MSA (7.2%)
CCGPMC025c_JNA_AS_CCGP29_S225_L002_R.bin.13	Insufficient number of amino acids in MSA (1.7%)
CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.7	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP127_S126_L001_R.bin.7	Insufficient number of amino acids in MSA (2.5%)
CCGPMC025c_JNA_AS_CCGP43_S307_L002_R.bin.10	Insufficient number of amino acids in MSA (4.1%)
CCGPMC025c_JNA_AS_CCGP22_S233_L002_R.bin.6	Insufficient number of amino acids in MSA (1.7%)
CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.1	Insufficient number of amino acids in MSA (1.6%)
CCGPMC025c_JNA_AS_CCGP61_S288_L002_R.bin.1	Insufficient number of amino acids in MSA (3.9%)
CCGPMC024d_JNA_AS_CCGP136_S117_L001_R.bin.3	Insufficient number of amino acids in MSA (4.8%)
CCGPMC025c_JNA_AS_CCGP05_S249_L002_R.bin.12	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP91_S258_L002_R.bin.7	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP36_S218_L002_R.bin.3	Insufficient number of amino acids in MSA (1.1%)
CCGPMC025c_JNA_AS_CCGP86_S263_L002_R.bin.9	Insufficient number of amino acids in MSA (3.9%)
CCGPMC024d_JNA_AS_CCGP114_S139_L001_R.bin.10	Insufficient number of amino acids in MSA (2.2%)
CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.6	Insufficient number of amino acids in MSA (2.0%)
CCGPMC025c_JNA_AS_CCGP87_S262_L002_R.bin.4	Insufficient number of amino acids in MSA (5.8%)
CCGPMC024d_JNA_AS_CCGP127_S126_L001_R.bin.6	Insufficient number of amino acids in MSA (4.8%)
CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.13	Insufficient number of amino acids in MSA (1.6%)
CCGPMC025c_JNA_AS_CCGP26_S228_L002_R.bin.9	Insufficient number of amino acids in MSA (0.5%)
CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.17	Insufficient number of amino acids in MSA (1.9%)
CCGPMC024d_JNA_AS_CCGP104_S149_L001_R.bin.11	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP140_S113_L001_R.bin.3	Insufficient number of amino acids in MSA (2.1%)
CCGPMC024d_JNA_AS_CCGP115_S138_L001_R.bin.8	Insufficient number of amino acids in MSA (3.0%)
CCGPMC024d_JNA_AS_CCGP127_S126_L001_R.bin.9	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP06_S248_L002_R.bin.4	Insufficient number of amino acids in MSA (0.4%)
CCGPMC025c_JNA_AS_CCGP92_S257_L002_R.bin.5	Insufficient number of amino acids in MSA (1.4%)
CCGPMC024d_JNA_AS_CCGP113_S140_L001_R.bin.6	Insufficient number of amino acids in MSA (1.1%)
CCGPMC024d_JNA_AS_CCGP97_S156_L001_R.bin.1	Insufficient number of amino acids in MSA (3.8%)
CCGPMC025c_JNA_AS_CCGP46_S304_L002_R.bin.1	Insufficient number of amino acids in MSA (2.4%)
CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.12	Insufficient number of amino acids in MSA (0.6%)
CCGPMC025c_JNA_AS_CCGP59_S290_L002_R.bin.4	Insufficient number of amino acids in MSA (2.4%)
CCGPMC025c_JNA_AS_CCGP72_S277_L002_R.bin.5	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP109_S144_L001_R.bin.10	Insufficient number of amino acids in MSA (4.1%)
CCGPMC025c_JNA_AS_CCGP93_S256_L002_R.bin.2	Insufficient number of amino acids in MSA (0.3%)
CCGPMC025c_JNA_AS_CCGP13_S241_L002_R.bin.1	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP42_S308_L002_R.bin.6	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP10_S244_L002_R.bin.12	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP135_S118_L001_R.bin.1	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP31_S223_L002_R.bin.6	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP14_S240_L002_R.bin.3	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP107_S146_L001_R.bin.2	Insufficient number of amino acids in MSA (2.9%)
CCGPMC025c_JNA_AS_CCGP57_S292_L002_R.bin.5	Insufficient number of amino acids in MSA (2.2%)
CCGPMC025c_JNA_AS_CCGP23_S231_L002_R.bin.11	Insufficient number of amino acids in MSA (2.3%)
CCGPMC024d_JNA_AS_CCGP128_S125_L001_R.bin.10	Insufficient number of amino acids in MSA (1.2%)
CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.2	Insufficient number of amino acids in MSA (0.5%)
CCGPMC024d_JNA_AS_CCGP117_S136_L001_R.bin.3	Insufficient number of amino acids in MSA (0.5%)
CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.8	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP11_S243_L002_R.bin.1	Insufficient number of amino acids in MSA (0.5%)
CCGPMC024d_JNA_AS_CCGP119_S134_L001_R.bin.3	Insufficient number of amino acids in MSA (1.4%)
CCGPMC024d_JNA_AS_CCGP98_S155_L001_R.bin.11	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP132_S121_L001_R.bin.7	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP77_S272_L002_R.bin.5	Insufficient number of amino acids in MSA (3.6%)
CCGPMC024d_JNA_AS_CCGP115_S138_L001_R.bin.16	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP41_S309_L002_R.bin.2	Insufficient number of amino acids in MSA (1.4%)
CCGPMC025c_JNA_AS_CCGP21_S232_L002_R.bin.4	Insufficient number of amino acids in MSA (3.5%)
CCGPMC025c_JNA_AS_CCGP03_S251_L002_R.bin.11	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP67_S282_L002_R.bin.12	Insufficient number of amino acids in MSA (1.1%)
CCGPMC025c_JNA_AS_CCGP71_S278_L002_R.bin.14	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP68_S281_L002_R.bin.4	Insufficient number of amino acids in MSA (0.5%)
CCGPMC024d_JNA_AS_CCGP128_S125_L001_R.bin.7	Insufficient number of amino acids in MSA (2.4%)
CCGPMC024d_JNA_AS_CCGP98_S155_L001_R.bin.2	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.6	Insufficient number of amino acids in MSA (0.7%)
CCGPMC025c_JNA_AS_CCGP87_S262_L002_R.bin.2	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.6	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP100_S153_L001_R.bin.4	Insufficient number of amino acids in MSA (0.6%)
CCGPMC024d_JNA_AS_CCGP116_S137_L001_R.bin.2	Insufficient number of amino acids in MSA (1.6%)
CCGPMC025c_JNA_AS_CCGP15_S239_L002_R.bin.8	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP101_S152_L001_R.bin.1	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP110_S143_L001_R.bin.9	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP140_S113_L001_R.bin.8	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP98_S155_L001_R.bin.1	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP97_S156_L001_R.bin.9	Insufficient number of amino acids in MSA (0.8%)
CCGPMC024d_JNA_AS_CCGP115_S138_L001_R.bin.15	Insufficient number of amino acids in MSA (0.3%)
CCGPMC024d_JNA_AS_CCGP123_S130_L001_R.bin.17	Insufficient number of amino acids in MSA (0.3%)
CCGPMC025c_JNA_AS_CCGP80_S269_L002_R.bin.3	Insufficient number of amino acids in MSA (2.2%)
CCGPMC024d_JNA_AS_CCGP133_S120_L001_R.bin.11	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP01_S253_L002_R.bin.11	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.9	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.20	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP75_S274_L002_R.bin.2	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP38_S216_L002_R.bin.24	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP07_S247_L002_R.bin.5	Insufficient number of amino acids in MSA (0.5%)
CCGPMC024d_JNA_AS_CCGP103_S150_L001_R.bin.8	Insufficient number of amino acids in MSA (0.5%)
CCGPMC024d_JNA_AS_CCGP99_S154_L001_R.bin.8	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP79_S270_L002_R.bin.2	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP71_S278_L002_R.bin.1	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP122_S131_L001_R.bin.3	Insufficient number of amino acids in MSA (0.8%)
CCGPMC025c_JNA_AS_CCGP70_S279_L002_R.bin.1	Insufficient number of amino acids in MSA (0.7%)
CCGPMC024d_JNA_AS_CCGP101_S152_L001_R.bin.3	Insufficient number of amino acids in MSA (0.6%)
CCGPMC024d_JNA_AS_CCGP105_S148_L001_R.bin.12	Insufficient number of amino acids in MSA (1.2%)
CCGPMC025c_JNA_AS_CCGP39_S311_L002_R.bin.10	Insufficient number of amino acids in MSA (0.6%)
CCGPMC025c_JNA_AS_CCGP76_S273_L002_R.bin.7	Insufficient number of amino acids in MSA (0.6%)
CCGPMC025c_JNA_AS_CCGP68_S281_L002_R.bin.8	Insufficient number of amino acids in MSA (0.6%)
CCGPMC024d_JNA_AS_CCGP112_S141_L001_R.bin.5	Insufficient number of amino acids in MSA (0.4%)
CCGPMC025c_JNA_AS_CCGP63_S286_L002_R.bin.6	Insufficient number of amino acids in MSA (0.5%)
CCGPMC025c_JNA_AS_CCGP67_S282_L002_R.bin.13	Insufficient number of amino acids in MSA (0.5%)
